kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_anies,votes_prabowo,votes_ganjar,suara_sah,suara_tidak_sah,jumlah_tps,tps_dengan_data,tps_coverage_pct
181205,Gunung Agung,1812,Kabupaten Tulang Bawang Barat,18,Lampung,1370,12563,3863,17085,256,99,89,89.9
181206,Way Kenanga,1812,Kabupaten Tulang Bawang Barat,18,Lampung,832,10196,2890,13610,207,70,68,97.1
181207,Lambu Kibang,1812,Kabupaten Tulang Bawang Barat,18,Lampung,1488,8789,2023,12106,198,68,60,88.2
181208,Pagar Dewa,1812,Kabupaten Tulang Bawang Barat,18,Lampung,322,3290,653,4017,70,21,21,100.0
181209,Batu Putih,1812,Kabupaten Tulang Bawang Barat,18,Lampung,671,6764,1994,9429,208,49,47,95.9
181301,Pesisir Tengah,1813,Kabupaten Pesisir Barat,18,Lampung,2582,4059,815,6902,121,58,36,62.1
181302,Pesisir Selatan,1813,Kabupaten Pesisir Barat,18,Lampung,3291,7450,1866,11237,257,76,59,77.6
181303,Lemong,1813,Kabupaten Pesisir Barat,18,Lampung,1648,3832,1082,6285,105,42,36,85.7
181304,Pesisir Utara,1813,Kabupaten Pesisir Barat,18,Lampung,1132,2460,389,3599,67,29,23,79.3
181305,Karya Penggawa,1813,Kabupaten Pesisir Barat,18,Lampung,2589,4421,983,7663,166,46,40,87.0
181306,Pulau Pisang,1813,Kabupaten Pesisir Barat,18,Lampung,145,300,88,533,8,7,4,57.1
181307,Way Krui,1813,Kabupaten Pesisir Barat,18,Lampung,1466,2709,438,3385,66,28,23,82.1
181308,Krui Selatan,1813,Kabupaten Pesisir Barat,18,Lampung,637,1265,242,2144,43,32,11,34.4
181309,Ngambur,1813,Kabupaten Pesisir Barat,18,Lampung,1064,4016,1156,4704,888,63,30,47.6
181310,Ngaras,1813,Kabupaten Pesisir Barat,18,Lampung,1032,3385,673,4606,163,30,26,86.7
181311,Bangkunat,1813,Kabupaten Pesisir Barat,18,Lampung,850,5093,1471,6549,140,79,36,45.6
187101,Kedaton,1871,Kota Bandar Lampung,18,Lampung,7855,15279,3032,19228,291,143,130,90.9
187102,Sukarame,1871,Kota Bandar Lampung,18,Lampung,11939,17595,3339,27484,469,179,162,90.5
187103,Tanjungkarang Barat,1871,Kota Bandar Lampung,18,Lampung,9684,18847,3017,26016,483,163,154,94.5
187104,Panjang,1871,Kota Bandar Lampung,18,Lampung,6531,23790,3754,23188,565,193,174,90.2
187105,Tanjungkarang Timur,1871,Kota Bandar Lampung,18,Lampung,6285,11642,2176,19721,379,103,99,96.1
187106,Tanjungkarang Pusat,1871,Kota Bandar Lampung,18,Lampung,7861,15071,3257,21857,463,139,130,93.5
187107,Telukbetung Selatan,1871,Kota Bandar Lampung,18,Lampung,5989,12525,2798,17738,343,109,107,98.2
187108,Telukbetung Barat,1871,Kota Bandar Lampung,18,Lampung,5206,13193,1705,17128,396,93,91,97.8
187109,Telukbetung Utara,1871,Kota Bandar Lampung,18,Lampung,7715,16707,3138,25432,502,133,130,97.7
187110,Rajabasa,1871,Kota Bandar Lampung,18,Lampung,9602,14662,2094,22509,325,143,125,87.4
187111,Tanjung Senang,1871,Kota Bandar Lampung,18,Lampung,9034,15677,3034,20802,309,160,128,80.0
187112,Sukabumi,1871,Kota Bandar Lampung,18,Lampung,10065,24466,3708,31982,575,182,180,98.9
187113,Kemiling,1871,Kota Bandar Lampung,18,Lampung,14230,26241,4342,36771,617,220,211,95.9
187114,Labuhan Ratu,1871,Kota Bandar Lampung,18,Lampung,9083,13645,2449,18833,246,127,124,97.6
187115,Way Halim,1871,Kota Bandar Lampung,18,Lampung,9579,19538,4906,30672,530,183,168,91.8
187116,Langkapura,1871,Kota Bandar Lampung,18,Lampung,8225,12743,1739,18377,235,112,107,95.5
187117,Enggal,1871,Kota Bandar Lampung,18,Lampung,4315,7426,1786,11957,163,72,72,100.0
187118,Kedamaian,1871,Kota Bandar Lampung,18,Lampung,8533,16701,3839,25646,493,147,143,97.3
187119,Telukbetung Timur,1871,Kota Bandar Lampung,18,Lampung,6282,16474,2535,17832,488,127,125,98.4
187120,Bumi Waras,1871,Kota Bandar Lampung,18,Lampung,4631,19019,3739,21482,1279,152,137,90.1
187201,Metro Pusat,1872,Kota Metro,18,Lampung,9058,19599,3738,30420,571,143,143,100.0
187202,Metro Utara,1872,Kota Metro,18,Lampung,3334,14162,2376,19252,493,87,87,100.0
187203,Metro Barat,1872,Kota Metro,18,Lampung,4009,11784,2327,18130,345,76,76,100.0
187204,Metro Timur,1872,Kota Metro,18,Lampung,5805,15161,3579,24282,427,107,107,100.0
187205,Metro Selatan,1872,Kota Metro,18,Lampung,2070,7499,1827,11407,317,49,49,100.0
190101,Sungailiat,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,8694,22077,7285,24995,539,260,182,70.0
190102,Belinyu,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,4757,14958,7827,19889,640,154,136,88.3
190103,Merawang,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,4132,5382,2029,9397,335,80,51,63.7
190104,Mendo Barat,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,9984,12230,3003,7292,405,142,113,79.6
190105,Pemali,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,4036,9863,2682,12330,355,91,72,79.1
190106,Bakam,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,4016,4586,1365,5905,165,54,47,87.0
190107,Riau Silip,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,3116,9251,3238,14905,421,78,74,94.9
190108,Puding Besar,1901,Kabupaten Bangka,19,Kepulauan Bangka Belitung,5205,5887,1270,11053,312,52,52,100.0
190201,Tanjungpandan,1902,Kabupaten Belitung,19,Kepulauan Bangka Belitung,10308,29017,8078,33198,1059,294,225,76.5
190202,Membalong,1902,Kabupaten Belitung,19,Kepulauan Bangka Belitung,2007,8256,2879,9976,400,88,65,73.9
190203,Selat Nasik,1902,Kabupaten Belitung,19,Kepulauan Bangka Belitung,671,2304,506,3223,115,21,19,90.5
190204,Sijuk,1902,Kabupaten Belitung,19,Kepulauan Bangka Belitung,3540,12613,3213,16142,726,91,86,94.5
190205,Badau,1902,Kabupaten Belitung,19,Kepulauan Bangka Belitung,1512,6037,1708,8832,334,53,48,90.6
190301,Toboali,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,6038,27710,5743,37067,1325,217,175,80.6
190302,Lepar,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,715,3285,364,4364,190,23,20,87.0
190303,Airgegas,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,3985,16784,3123,22409,1188,119,104,87.4
190304,Simpang Rimba,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,1838,7501,1590,10689,640,63,46,73.0
190305,Payung,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,1583,6899,1009,8545,387,57,39,68.4
190306,Tukak Sadai,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,1513,5752,1056,8321,272,36,36,100.0
190307,Pulau Besar,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,575,3451,1135,4442,146,28,23,82.1
190308,Kepulauan Pongok,1903,Kabupaten Bangka Selatan,19,Kepulauan Bangka Belitung,309,1363,445,2117,73,12,10,83.3
190401,Koba,1904,Kabupaten Bangka Tengah,19,Kepulauan Bangka Belitung,7481,13862,3845,18523,790,117,114,97.4
190402,Pangkalan Baru,1904,Kabupaten Bangka Tengah,19,Kepulauan Bangka Belitung,4766,13661,6056,20284,705,116,114,98.3
190403,Sungai Selan,1904,Kabupaten Bangka Tengah,19,Kepulauan Bangka Belitung,4825,12811,3446,11173,646,104,99,95.2
190404,Simpang Katis,1904,Kabupaten Bangka Tengah,19,Kepulauan Bangka Belitung,4809,8923,1849,11338,797,74,73,98.6
190405,Namang,1904,Kabupaten Bangka Tengah,19,Kepulauan Bangka Belitung,3099,5853,1583,9178,496,47,47,100.0
190406,Lubuk Besar,1904,Kabupaten Bangka Tengah,19,Kepulauan Bangka Belitung,3479,12242,3353,15046,459,90,90,100.0
190501,Mentok,1905,Kabupaten Bangka Barat,19,Kepulauan Bangka Belitung,6275,14170,4265,21063,657,145,119,82.1
190502,Simpang Teritip,1905,Kabupaten Bangka Barat,19,Kepulauan Bangka Belitung,4902,9190,4423,17130,614,84,84,100.0
190503,Jebus,1905,Kabupaten Bangka Barat,19,Kepulauan Bangka Belitung,2950,8450,1981,13178,526,63,61,96.8
190504,Kelapa,1905,Kabupaten Bangka Barat,19,Kepulauan Bangka Belitung,5146,13635,3323,20191,567,100,99,99.0
190505,Tempilang,1905,Kabupaten Bangka Barat,19,Kepulauan Bangka Belitung,3968,10566,2797,16965,528,81,78,96.3
190506,Parittiga,1905,Kabupaten Bangka Barat,19,Kepulauan Bangka Belitung,2930,11434,4283,17897,1247,97,89,91.8
190601,Manggar,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,2508,9712,3147,8498,287,107,71,66.4
190602,Gantung,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,1533,8333,2851,9894,265,81,59,72.8
190603,Dendang,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,764,4340,1044,5452,201,33,28,84.8
190604,Kelapa Kampit,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,1919,6807,2233,10006,335,55,47,85.5
190605,Damar,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,741,5021,1520,5673,215,36,31,86.1
190606,Simpang Renggiang,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,503,3667,979,4715,185,24,24,100.0
190607,Simpang Pesak,1906,Kabupaten Belitung Timur,19,Kepulauan Bangka Belitung,648,4466,2102,3527,89,27,26,96.3
197101,Bukit Intan,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,3746,9398,3323,12776,398,112,79,70.5
197102,Taman Sari,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,2149,3090,667,3849,87,65,32,49.2
197103,Pangkal Balam,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,1941,5303,1514,4534,157,61,42,68.9
197104,Rangkui,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,4125,8330,2694,11844,380,108,77,71.3
197105,Gerunggang,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,5830,7061,1352,6854,130,126,62,49.2
197106,Gabek,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,2998,5644,1648,7993,217,96,47,49.0
197107,Girimaya,1971,Kota Pangkal Pinang,19,Kepulauan Bangka Belitung,1567,3867,2147,7681,259,54,38,70.4
210104,Gunung Kijang,2101,Kabupaten Bintan,21,Kepulauan Riau,2424,6748,1330,9410,227,55,51,92.7
210106,Bintan Timur,2101,Kabupaten Bintan,21,Kepulauan Riau,5977,13591,2603,20258,455,132,100,75.8
210107,Bintan Utara,2101,Kabupaten Bintan,21,Kepulauan Riau,4310,7556,1563,12991,226,69,66,95.7
210108,Teluk Bintan,2101,Kabupaten Bintan,21,Kepulauan Riau,2120,3951,648,5479,137,39,36,92.3
210109,Tambelan,2101,Kabupaten Bintan,21,Kepulauan Riau,848,1587,387,2822,36,17,16,94.1
210110,Teluk Sebong,2101,Kabupaten Bintan,21,Kepulauan Riau,1902,4443,1307,7325,206,54,38,70.4
210112,Toapaya,2101,Kabupaten Bintan,21,Kepulauan Riau,1073,3988,1058,5696,136,42,30,71.4
210113,Mantang,2101,Kabupaten Bintan,21,Kepulauan Riau,417,1527,99,1828,64,16,11,68.8
210114,Bintan Pesisir,2101,Kabupaten Bintan,21,Kepulauan Riau,591,2439,409,3247,87,21,19,90.5
210115,Seri Kuala Lobam,2101,Kabupaten Bintan,21,Kepulauan Riau,2864,5092,1145,8339,91,51,41,80.4
210201,Moro,2102,Kabupaten Karimun,21,Kepulauan Riau,2227,3202,608,6037,203,36,36,100.0
210202,Kundur,2102,Kabupaten Karimun,21,Kepulauan Riau,5358,8501,2234,15394,405,91,91,100.0
210203,Karimun,2102,Kabupaten Karimun,21,Kepulauan Riau,7582,11350,2767,18239,377,137,127,92.7
210204,Meral,2102,Kabupaten Karimun,21,Kepulauan Riau,6854,11178,2749,13301,445,141,113,80.1
210205,Tebing,2102,Kabupaten Karimun,21,Kepulauan Riau,5880,8988,1604,15453,276,92,87,94.6
210206,Buru,2102,Kabupaten Karimun,21,Kepulauan Riau,2045,3135,790,6030,253,33,33,100.0
210207,Kundur Utara,2102,Kabupaten Karimun,21,Kepulauan Riau,2309,3343,1037,6297,214,35,34,97.1
210208,Kundur Barat,2102,Kabupaten Karimun,21,Kepulauan Riau,3337,5855,1371,10350,298,56,56,100.0
210209,Durai,2102,Kabupaten Karimun,21,Kepulauan Riau,1191,1681,329,3197,66,26,24,92.3
210210,Meral Barat,2102,Kabupaten Karimun,21,Kepulauan Riau,2990,5394,759,8963,191,45,45,100.0
210211,Ungar,2102,Kabupaten Karimun,21,Kepulauan Riau,1400,1498,274,3172,133,21,21,100.0
210212,Belat,2102,Kabupaten Karimun,21,Kepulauan Riau,1183,2064,557,3774,169,25,25,100.0
210213,Selat Gelam,2102,Kabupaten Karimun,21,Kepulauan Riau,1061,1425,117,2403,72,13,13,100.0
210214,Sugie Besar,2102,Kabupaten Karimun,21,Kepulauan Riau,1957,2442,362,4751,142,30,30,100.0
210304,Midai,2103,Kabupaten Natuna,21,Kepulauan Riau,723,1100,178,2001,46,12,12,100.0
210305,Bunguran Barat,2103,Kabupaten Natuna,21,Kepulauan Riau,1744,2167,475,4070,96,24,23,95.8
210306,Serasan,2103,Kabupaten Natuna,21,Kepulauan Riau,943,1358,221,2021,104,18,15,83.3
210307,Bunguran Timur,2103,Kabupaten Natuna,21,Kepulauan Riau,4644,6332,934,10267,231,68,53,77.9
210308,Bunguran Utara,2103,Kabupaten Natuna,21,Kepulauan Riau,669,1521,260,2450,103,13,13,100.0
210309,Subi,2103,Kabupaten Natuna,21,Kepulauan Riau,441,874,77,1392,77,8,8,100.0
210310,Pulau Laut,2103,Kabupaten Natuna,21,Kepulauan Riau,307,938,186,1431,71,7,7,100.0
210311,Pulau Tiga,2103,Kabupaten Natuna,21,Kepulauan Riau,653,1361,143,1724,33,12,11,91.7
210315,Bunguran Timur Laut,2103,Kabupaten Natuna,21,Kepulauan Riau,892,2285,310,2789,113,17,17,100.0
210316,Bunguran Tengah,2103,Kabupaten Natuna,21,Kepulauan Riau,341,1593,367,2089,48,10,10,100.0
210318,Bunguran Selatan,2103,Kabupaten Natuna,21,Kepulauan Riau,783,1149,152,2084,56,11,11,100.0
210319,Serasan Timur,2103,Kabupaten Natuna,21,Kepulauan Riau,530,1324,143,1997,119,10,10,100.0
210320,Bunguran Batubi,2103,Kabupaten Natuna,21,Kepulauan Riau,538,1479,387,2404,49,12,12,100.0
210321,Pulau Tiga Barat,2103,Kabupaten Natuna,21,Kepulauan Riau,436,693,118,1247,23,8,7,87.5
210322,Suak Midai,2103,Kabupaten Natuna,21,Kepulauan Riau,464,516,81,1061,42,6,6,100.0
210323,Pulau Panjang,2103,Kabupaten Natuna,21,Kepulauan Riau,128,355,33,516,8,3,3,100.0
210324,Pulau Seluan,2103,Kabupaten Natuna,21,Kepulauan Riau,104,380,25,509,8,3,3,100.0
210401,Singkep,2104,Kabupaten Lingga,21,Kepulauan Riau,499,857,272,406,10,83,10,12.0
210402,Lingga,2104,Kabupaten Lingga,21,Kepulauan Riau,3040,3708,619,7407,242,41,40,97.6
210403,Senayang,2104,Kabupaten Lingga,21,Kepulauan Riau,1027,2251,273,2472,123,22,21,95.5
210404,Singkep Barat,2104,Kabupaten Lingga,21,Kepulauan Riau,812,2696,421,2555,106,49,24,49.0
210405,Lingga Utara,2104,Kabupaten Lingga,21,Kepulauan Riau,1412,2380,429,3539,116,38,27,71.1
210406,Singkep Pesisir,2104,Kabupaten Lingga,21,Kepulauan Riau,1028,1519,328,2494,111,17,16,94.1
210407,Lingga Timur,2104,Kabupaten Lingga,21,Kepulauan Riau,1087,1633,330,2717,97,18,17,94.4
210408,Selayar,2104,Kabupaten Lingga,21,Kepulauan Riau,642,839,103,1178,53,12,9,75.0
210409,Singkep Selatan,2104,Kabupaten Lingga,21,Kepulauan Riau,485,933,72,959,39,11,10,90.9
210410,Kepulauan Posek,2104,Kabupaten Lingga,21,Kepulauan Riau,266,1463,123,1622,119,11,11,100.0
210411,Katang Bidare,2104,Kabupaten Lingga,21,Kepulauan Riau,518,1263,138,1919,56,16,13,81.2
210412,Temiang Pesisir,2104,Kabupaten Lingga,21,Kepulauan Riau,0,0,0,0,0,13,0,0.0
210413,Bakung Serumpun,2104,Kabupaten Lingga,21,Kepulauan Riau,459,1833,244,728,22,26,14,53.8
210501,Siantan,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,2273,3408,724,6404,93,40,34,85.0
210502,Palmatak,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,1588,2883,389,4865,151,24,24,100.0
210503,Siantan Timur,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,444,1489,230,2163,60,14,11,78.6
210504,Siantan Selatan,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,117,365,49,531,8,14,3,21.4
210505,Jemaja Timur,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,615,963,110,1690,58,9,9,100.0
210506,Jemaja,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,1552,1827,265,3549,141,21,21,100.0
210507,Siantan Tengah,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,508,1338,150,1996,39,11,10,90.9
210508,Siantan Utara,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,376,394,65,835,12,7,4,57.1
210509,Jemaja Barat,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,144,923,20,387,5,4,2,50.0
210510,Kute Siantan,2105,Kabupaten Kepulauan Anambas,21,Kepulauan Riau,985,1220,172,2387,47,16,16,100.0
217101,Belakang Padang,2171,Kota Batam,21,Kepulauan Riau,3261,7558,854,8298,122,74,68,91.9
217102,Batu Ampar,2171,Kota Batam,21,Kepulauan Riau,2620,4364,836,4285,50,175,44,25.1
217103,Sekupang,2171,Kota Batam,21,Kepulauan Riau,13403,19055,3320,17775,162,413,173,41.9
217104,Nongsa,2171,Kota Batam,21,Kepulauan Riau,10161,15791,2499,15567,259,231,136,58.9
217105,Bulang,2171,Kota Batam,21,Kepulauan Riau,417,999,94,864,11,37,8,21.6
217106,Lubuk Baja,2171,Kota Batam,21,Kepulauan Riau,3384,6967,2220,5820,68,257,70,27.2
217107,Sei Beduk,2171,Kota Batam,21,Kepulauan Riau,3973,6741,1653,4261,28,238,59,24.8
217108,Galang,2171,Kota Batam,21,Kepulauan Riau,1841,1122,137,531,10,62,17,27.4
217109,Bengkong,2171,Kota Batam,21,Kepulauan Riau,5485,7662,1817,6896,75,326,75,23.0
217110,Batam Kota,2171,Kota Batam,21,Kepulauan Riau,10187,15194,5509,15077,160,528,159,30.1
217111,Sagulung,2171,Kota Batam,21,Kepulauan Riau,13335,22238,4617,20249,192,568,198,34.9
217112,Batu Aji,2171,Kota Batam,21,Kepulauan Riau,10150,15793,3442,17031,197,332,138,41.6
217201,Tanjung Pinang Barat,2172,Kota Tanjung Pinang,21,Kepulauan Riau,4460,8920,2982,14562,286,130,84,64.6
217202,Tanjung Pinang Timur,2172,Kota Tanjung Pinang,21,Kepulauan Riau,8704,14372,2955,19915,283,295,128,43.4
217203,Tanjung Pinang Kota,2172,Kota Tanjung Pinang,21,Kepulauan Riau,2039,5103,1312,4798,138,55,41,74.5
217204,Bukit Bestari,2172,Kota Tanjung Pinang,21,Kepulauan Riau,6991,12379,3417,22417,479,157,115,73.2
310101,Kepulauan Seribu Utara,3101,Kabupaten Administrasi Kepulauan Seribu,31,Daerah Khusus Ibukota Jakarta,3962,5519,1541,9614,216,53,53,100.0
310102,Kepulauan Seribu Selatan,3101,Kabupaten Administrasi Kepulauan Seribu,31,Daerah Khusus Ibukota Jakarta,3081,3453,759,6859,145,35,35,100.0
317101,Gambir,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,15551,18084,10590,39843,614,276,231,83.7
317102,Sawah Besar,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,16053,26634,18003,51367,794,363,310,85.4
317103,Kemayoran,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,51851,50310,20535,101374,1668,701,600,85.6
317104,Senen,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,27941,25051,10759,53993,852,355,321,90.4
317105,Cempaka Putih,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,22530,20354,8549,49639,739,292,239,81.8
317106,Menteng,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,18740,15615,6562,31861,554,248,191,77.0
317107,Tanah Abang,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,36355,25984,11214,51294,1679,498,369,74.1
317108,Johar Baru,3171,Kota Administrasi Jakarta Pusat,31,Daerah Khusus Ibukota Jakarta,31974,30012,11026,62755,1189,396,363,91.7
317201,Penjaringan,3172,Kota Administrasi Jakarta Utara,31,Daerah Khusus Ibukota Jakarta,31348,40430,31254,40649,2162,871,304,34.9
317202,Tanjung Priok,3172,Kota Administrasi Jakarta Utara,31,Daerah Khusus Ibukota Jakarta,28449,39376,15915,56929,1777,1089,382,35.1
317203,Koja,3172,Kota Administrasi Jakarta Utara,31,Daerah Khusus Ibukota Jakarta,29588,31933,7941,43639,727,893,345,38.6
317204,Cilincing,3172,Kota Administrasi Jakarta Utara,31,Daerah Khusus Ibukota Jakarta,33671,40320,9806,55691,1710,1134,389,34.3
317205,Pademangan,3172,Kota Administrasi Jakarta Utara,31,Daerah Khusus Ibukota Jakarta,7229,11353,6985,13911,299,462,121,26.2
317206,Kelapa Gading,3172,Kota Administrasi Jakarta Utara,31,Daerah Khusus Ibukota Jakarta,11532,20684,17513,16102,188,404,244,60.4
317301,Cengkareng,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,68402,105924,44930,151555,2312,1569,1030,65.6
317302,Grogol Petamburan,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,20865,33410,23319,56107,937,690,389,56.4
317303,Taman Sari,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,14661,20253,13467,20389,339,384,253,65.9
317304,Tambora,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,27746,39263,24382,54803,969,779,479,61.5
317305,Kebon Jeruk,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,49440,43022,23455,70841,947,1005,535,53.2
317306,Kalideres,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,64404,92204,32365,120503,2176,1237,905,73.2
317307,Pal Merah,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,33245,25692,10226,34884,513,655,337,51.5
317308,Kembangan,3173,Kota Administrasi Jakarta Barat,31,Daerah Khusus Ibukota Jakarta,53574,52865,29539,70405,2065,850,634,74.6
317401,Tebet,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,34672,22937,10238,53864,837,686,318,46.4
317402,Setiabudi,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,5809,5530,2761,10145,140,337,67,19.9
317403,Mampang Prapatan,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,24192,16165,6731,40080,540,455,213,46.8
317404,Pasar Minggu,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,43528,34757,15003,77733,1943,935,437,46.7
317405,Kebayoran Lama,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,35459,33431,14885,65244,2504,901,363,40.3
317406,Cilandak,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,15791,15091,8111,33595,507,668,186,27.8
317407,Kebayoran Baru,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,25632,26889,14793,64724,19892,464,304,65.5
317408,Pancoran,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,34730,21682,8797,58460,815,510,305,59.8
317409,Jagakarsa,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,42981,34626,11930,68134,1006,1029,400,38.9
317410,Pesanggrahan,3174,Kota Administrasi Jakarta Selatan,31,Daerah Khusus Ibukota Jakarta,23027,20896,7968,43210,653,730,237,32.5
317501,Matraman,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,40844,35056,12767,45822,718,517,412,79.7
317502,Pulogadung,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,62656,57353,26625,110496,1641,830,676,81.4
317503,Jatinegara,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,60984,49812,21144,88016,1275,906,595,65.7
317504,Kramatjati,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,55815,43545,15477,72448,1909,848,524,61.8
317505,Pasar Rebo,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,38488,44307,12621,64772,862,620,435,70.2
317506,Cakung,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,75024,69706,21354,104440,1305,1591,813,51.1
317507,Duren Sawit,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,87509,66887,31048,138745,1791,1246,850,68.2
317508,Makasar,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,37828,38689,13991,46900,828,588,410,69.7
317509,Ciracas,3175,Kota Administrasi Jakarta Timur,31,Daerah Khusus Ibukota Jakarta,47091,51126,16448,86531,1283,863,522,60.5
