kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total
117501,Simpang Kiri,1175,Kota Subulussalam,11,Aceh,3168,16113,19099,841,19634
117502,Penanggalan,1175,Kota Subulussalam,11,Aceh,2304,6145,8266,398,8413
117503,Rundeng,1175,Kota Subulussalam,11,Aceh,1054,6651,7528,562,8147
117504,Sultan Daulat,1175,Kota Subulussalam,11,Aceh,1859,7481,9372,523,9683
117505,Longkib,1175,Kota Subulussalam,11,Aceh,951,2758,3709,117,3824
120101,Barus,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,9418,1205,10653,110,10865
120102,Sorkam,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,6540,1784,8325,58,8234
120103,Pandan,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,11766,11817,23297,898,24354
120104,Pinangsori,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8169,3153,10973,553,11731
120105,Manduamas,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8613,1616,9713,388,10463
120106,Kolang,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7824,1781,9400,380,9707
120107,Tapian Nauli,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8015,1887,9679,616,10036
120108,Sibabangun,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,5433,3473,8819,434,9267
120109,Sosorgadong,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7299,606,7749,276,8023
120110,Sorkam Barat,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,5305,2501,7802,70,7949
120111,Sirandorung,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8013,854,8867,87,8948
120112,Andam Dewi,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7882,873,8755,137,8901
120113,Sitahuis,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,2707,146,2853,12,2819
120114,Tukka,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,5191,1826,7017,94,7134
120115,Badiri,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8521,3863,12160,370,12993
120116,Pasaribu Tobing,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,3339,241,3582,43,3626
120117,Barus Utara,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,2702,56,2758,27,2785
120118,Suka Bangun,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,1322,317,1639,19,1658
120119,Lumut,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,3739,1422,4860,254,5416
120120,Sarudik,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7082,2782,9575,313,9868
120201,Tarutung,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,21509,1470,22963,324,23461
120202,Siatas Barita,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,7327,425,7625,192,7680
120203,Adiankoting,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,7089,599,7688,75,7770
120204,Sipoholon,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,12365,500,12488,288,12935
120205,Pahae Julu,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,6574,515,7089,90,7179
120206,Pahae Jae,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,5355,1056,6411,68,6479
120207,Simangumban,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,3157,1050,4211,74,4363
120208,Purbatua,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,3331,804,4135,42,4177
120209,Siborongborong,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,24853,773,25626,205,25646
120210,Pagaran,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,9267,218,9248,279,9558
120211,Parmonangan,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,6915,313,7228,83,7311
120212,Sipahutar,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,13820,398,14218,141,14246
120213,Pangaribuan,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,14359,836,15024,319,15243
120214,Garoga,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,8704,598,9291,124,9485
120215,Muara,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,7634,104,7738,34,7771
120301,Angkola Barat,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,2855,11590,14257,334,14602
120302,Batang Toru,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,7038,11411,18192,435,18727
120303,Angkola Timur,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,2415,9663,12073,183,12269
120304,Sipirok,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,5622,13723,19266,250,19536
120305,Saipar Dolok Hole,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,3224,4603,7827,98,7875
120306,Angkola Selatan,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,9315,8436,17748,384,18008
120307,Batang Angkola,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,4168,14682,18840,193,18980
120314,Arse,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,2556,2558,5114,83,5213
120320,Marancar,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,1964,3996,5955,69,6066
120321,Sayur Matinggi,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,3858,9615,13474,204,13684
120322,Aek Bilah,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,1322,2518,3770,34,3877
120329,Muara Batang Toru,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,3483,4691,8180,153,8331
120330,Tano Tombangan Angkola,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,6330,1664,8169,59,8240
120331,Angkola Sangkunur,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,7040,3994,11034,532,11453
120405,Hiliduho,1204,Kabupaten Nias,12,Sumatera Utara,4296,317,4613,190,4632
120406,Gido,1204,Kabupaten Nias,12,Sumatera Utara,9703,434,10157,443,10494
120410,Idanogawo,1204,Kabupaten Nias,12,Sumatera Utara,11644,932,12605,617,13648
120411,Bawolato,1204,Kabupaten Nias,12,Sumatera Utara,9998,524,10522,641,11078
120420,Hiliserangkai,1204,Kabupaten Nias,12,Sumatera Utara,5730,286,6016,239,6261
120421,Botomuzoi,1204,Kabupaten Nias,12,Sumatera Utara,3493,517,4010,362,4397
120427,Ulugawo,1204,Kabupaten Nias,12,Sumatera Utara,4907,328,5355,329,5525
120428,Ma'u,1204,Kabupaten Nias,12,Sumatera Utara,4093,226,4199,477,4676
120429,Somolo-molo,1204,Kabupaten Nias,12,Sumatera Utara,2352,121,2477,144,2617
120435,Sogae'adu,1204,Kabupaten Nias,12,Sumatera Utara,4580,333,4913,214,5127
120501,Bahorok,1205,Kabupaten Langkat,12,Sumatera Utara,10780,13249,24029,265,24292
120502,Salapian,1205,Kabupaten Langkat,12,Sumatera Utara,9437,6729,16166,147,16313
120503,Kuala,1205,Kabupaten Langkat,12,Sumatera Utara,16083,10210,26091,519,26610
120504,Sei Bingai,1205,Kabupaten Langkat,12,Sumatera Utara,21501,7348,28849,554,29157
120505,Binjai,1205,Kabupaten Langkat,12,Sumatera Utara,8199,16797,24581,797,25585
120506,Selesai,1205,Kabupaten Langkat,12,Sumatera Utara,16336,25155,41487,633,41913
120507,Stabat,1205,Kabupaten Langkat,12,Sumatera Utara,15653,34960,50654,611,71882
120508,Wampu,1205,Kabupaten Langkat,12,Sumatera Utara,8949,15413,24362,432,24649
120509,Secanggang,1205,Kabupaten Langkat,12,Sumatera Utara,14112,25610,39722,945,40572
120510,Hinai,1205,Kabupaten Langkat,12,Sumatera Utara,10059,19214,29050,638,29862
120511,Tanjung Pura,1205,Kabupaten Langkat,12,Sumatera Utara,9425,28277,37243,979,38128
120512,Padang Tualang,1205,Kabupaten Langkat,12,Sumatera Utara,11493,15456,26950,445,27210
120513,Gebang,1205,Kabupaten Langkat,12,Sumatera Utara,9649,14506,24155,1055,24608
120514,Babalan,1205,Kabupaten Langkat,12,Sumatera Utara,11985,17990,29775,643,30025
120515,Pangkalan Susu,1205,Kabupaten Langkat,12,Sumatera Utara,7198,14879,21646,826,22475
120516,Besitang,1205,Kabupaten Langkat,12,Sumatera Utara,10714,12749,23092,711,23812
120517,Sei Lepan,1205,Kabupaten Langkat,12,Sumatera Utara,11716,13262,24965,395,25460
120518,Berandan Barat,1205,Kabupaten Langkat,12,Sumatera Utara,3317,8447,11929,247,12389
120519,Batang Serangan,1205,Kabupaten Langkat,12,Sumatera Utara,11119,8596,19613,185,19422
120520,Sawit Seberang,1205,Kabupaten Langkat,12,Sumatera Utara,7209,6173,13382,212,13591
120521,Sirapit,1205,Kabupaten Langkat,12,Sumatera Utara,6684,4028,10712,83,10795
120522,Kutambaru,1205,Kabupaten Langkat,12,Sumatera Utara,4942,3301,8243,267,8348
120523,Pematang Jaya,1205,Kabupaten Langkat,12,Sumatera Utara,868,6241,7109,141,7019
120601,Kabanjahe,1206,Kabupaten Karo,12,Sumatera Utara,33075,4582,37655,288,37086
120602,Berastagi,1206,Kabupaten Karo,12,Sumatera Utara,20042,3532,23566,178,23690
120603,Barusjahe,1206,Kabupaten Karo,12,Sumatera Utara,14064,614,14674,130,14612
120604,Tigapanah,1206,Kabupaten Karo,12,Sumatera Utara,18451,768,19220,149,19767
120605,Merek,1206,Kabupaten Karo,12,Sumatera Utara,11487,466,11953,129,12082
120606,Munte,1206,Kabupaten Karo,12,Sumatera Utara,12447,666,12917,133,13259
120607,Juhar,1206,Kabupaten Karo,12,Sumatera Utara,8355,336,8791,60,8851
120608,Tigabinanga,1206,Kabupaten Karo,12,Sumatera Utara,11845,727,12572,112,12684
120609,Laubaleng,1206,Kabupaten Karo,12,Sumatera Utara,10247,689,10754,300,10953
120610,Mardingding,1206,Kabupaten Karo,12,Sumatera Utara,9288,671,9959,118,10043
120611,Payung,1206,Kabupaten Karo,12,Sumatera Utara,6772,346,7118,81,7005
120612,Simpang Empat,1206,Kabupaten Karo,12,Sumatera Utara,12117,782,12899,86,12842
120613,Kutabuluh,1206,Kabupaten Karo,12,Sumatera Utara,6975,546,7521,73,7625
120614,Dolat Rayat,1206,Kabupaten Karo,12,Sumatera Utara,4981,371,5352,50,5211
120615,Merdeka,1206,Kabupaten Karo,12,Sumatera Utara,7108,904,8012,90,8101
120616,Naman Teran,1206,Kabupaten Karo,12,Sumatera Utara,7251,775,8069,81,8157
120617,Tiganderket,1206,Kabupaten Karo,12,Sumatera Utara,7872,732,8504,84,8688
120701,Gunung Meriah,1207,Kabupaten Deli Serdang,12,Sumatera Utara,1542,147,1689,12,1701
120702,Tanjung Morawa,1207,Kabupaten Deli Serdang,12,Sumatera Utara,46985,66727,112865,2176,114754
120703,Sibolangit,1207,Kabupaten Deli Serdang,12,Sumatera Utara,11087,882,11969,112,12087
120704,Kutalimbaru,1207,Kabupaten Deli Serdang,12,Sumatera Utara,15242,5543,20688,461,21109
120705,Pancur Batu,1207,Kabupaten Deli Serdang,12,Sumatera Utara,31989,13779,45767,529,46322
120706,Namo Rambe,1207,Kabupaten Deli Serdang,12,Sumatera Utara,13996,5893,19797,196,19995
120707,Biru-Biru,1207,Kabupaten Deli Serdang,12,Sumatera Utara,13898,6031,19931,532,20213
120708,Sinembah Tanjung Muda Hilir,1207,Kabupaten Deli Serdang,12,Sumatera Utara,12960,4282,17322,212,17534
120709,Bangun Purba,1207,Kabupaten Deli Serdang,12,Sumatera Utara,7266,6446,13720,216,13934
120719,Galang,1207,Kabupaten Deli Serdang,12,Sumatera Utara,14276,21980,36224,584,36492
120720,Sinembah Tanjung Muda Hulu,1207,Kabupaten Deli Serdang,12,Sumatera Utara,5518,1008,6476,59,6535
120721,Patumbak,1207,Kabupaten Deli Serdang,12,Sumatera Utara,19747,24884,44340,953,43591
120722,Deli Tua,1207,Kabupaten Deli Serdang,12,Sumatera Utara,13088,18580,31547,433,31925
120723,Sunggal,1207,Kabupaten Deli Serdang,12,Sumatera Utara,48110,52318,100373,1559,101170
120724,Hamparan Perak,1207,Kabupaten Deli Serdang,12,Sumatera Utara,24848,54014,78857,1016,79524
120725,Labuhan Deli,1207,Kabupaten Deli Serdang,12,Sumatera Utara,11912,19884,31599,334,31920
120726,Percut Sei Tuan,1207,Kabupaten Deli Serdang,12,Sumatera Utara,67187,120715,186414,3162,187621
120727,Batang Kuis,1207,Kabupaten Deli Serdang,12,Sumatera Utara,10049,21770,31923,517,32084
120728,Lubuk Pakam,1207,Kabupaten Deli Serdang,12,Sumatera Utara,22974,21759,44829,536,44930
120731,Pagar Merbau,1207,Kabupaten Deli Serdang,12,Sumatera Utara,10560,10897,21477,336,21702
120732,Pantai Labu,1207,Kabupaten Deli Serdang,12,Sumatera Utara,9937,14539,24476,542,24990
120733,Beringin,1207,Kabupaten Deli Serdang,12,Sumatera Utara,14870,16796,31624,846,32281
120801,Siantar,1208,Kabupaten Simalungun,12,Sumatera Utara,23985,12670,36654,374,36789
120802,Gunung Malela,1208,Kabupaten Simalungun,12,Sumatera Utara,10390,9627,20036,307,20389
120803,Gunung Maligas,1208,Kabupaten Simalungun,12,Sumatera Utara,7884,8903,16578,499,16876
120804,Panei,1208,Kabupaten Simalungun,12,Sumatera Utara,12481,1421,13902,114,14017
120805,Panombeian Panei,1208,Kabupaten Simalungun,12,Sumatera Utara,9875,2772,12647,117,12773
120806,Jorlang Hataran,1208,Kabupaten Simalungun,12,Sumatera Utara,8244,1426,9575,211,9618
120807,Raya Kahean,1208,Kabupaten Simalungun,12,Sumatera Utara,7509,2979,10426,329,10554
120808,Bosar Maligas,1208,Kabupaten Simalungun,12,Sumatera Utara,11626,9809,21435,320,21560
120809,Sidamanik,1208,Kabupaten Simalungun,12,Sumatera Utara,12255,3262,15519,169,15554
120810,Pamatang Sidamanik,1208,Kabupaten Simalungun,12,Sumatera Utara,8602,1469,9993,105,10098
120811,Tanah Jawa,1208,Kabupaten Simalungun,12,Sumatera Utara,20236,8181,28472,307,28700
120812,Hatonduhan,1208,Kabupaten Simalungun,12,Sumatera Utara,10992,1938,12896,145,13073
120813,Dolok Panribuan,1208,Kabupaten Simalungun,12,Sumatera Utara,10548,355,10903,69,10981
120814,Purba,1208,Kabupaten Simalungun,12,Sumatera Utara,13161,425,13403,115,13696
120815,Haranggaol Horisan,1208,Kabupaten Simalungun,12,Sumatera Utara,3139,54,3193,13,3211
120816,Girsang Sipangan Bolon,1208,Kabupaten Simalungun,12,Sumatera Utara,8694,525,9219,43,9011
120817,Dolok Batu Nanggar,1208,Kabupaten Simalungun,12,Sumatera Utara,10284,13201,23585,337,23951
120818,Hutabayu Raja,1208,Kabupaten Simalungun,12,Sumatera Utara,13303,3900,17135,207,17385
120819,Jawa Maraja Bah Jambi,1208,Kabupaten Simalungun,12,Sumatera Utara,6448,5476,11924,114,11980
120820,Dolok Pardamean,1208,Kabupaten Simalungun,12,Sumatera Utara,7274,159,7433,50,7484
120821,Pematang Bandar,1208,Kabupaten Simalungun,12,Sumatera Utara,10737,7340,18075,282,18359
120822,Bandar Huluan,1208,Kabupaten Simalungun,12,Sumatera Utara,7949,7156,14941,404,15171
120823,Bandar,1208,Kabupaten Simalungun,12,Sumatera Utara,19176,16927,35959,609,36543
120824,Bandar Masilam,1208,Kabupaten Simalungun,12,Sumatera Utara,6009,8391,14400,252,14652
120825,Silimakuta,1208,Kabupaten Simalungun,12,Sumatera Utara,7863,302,8173,64,8237
120826,Dolok Silao,1208,Kabupaten Simalungun,12,Sumatera Utara,8633,437,9070,81,9151
120827,Silou Kahean,1208,Kabupaten Simalungun,12,Sumatera Utara,7504,2447,9951,100,10050
120828,Tapian Dolok,1208,Kabupaten Simalungun,12,Sumatera Utara,11727,10565,22396,364,22552
120829,Raya,1208,Kabupaten Simalungun,12,Sumatera Utara,15062,1576,16638,127,17123
120830,Ujung Padang,1208,Kabupaten Simalungun,12,Sumatera Utara,9924,12179,21973,472,22376
120831,Pamatang Silima Huta,1208,Kabupaten Simalungun,12,Sumatera Utara,6228,127,6355,72,6424
120832,Dolog Masagal,1208,Kabupaten Simalungun,12,Sumatera Utara,6943,198,7142,37,7186
120908,Meranti,1209,Kabupaten Asahan,12,Sumatera Utara,7665,4179,11750,180,12203
120909,Air Joman,1209,Kabupaten Asahan,12,Sumatera Utara,10119,16662,25928,718,27172
120910,Tanjung Balai,1209,Kabupaten Asahan,12,Sumatera Utara,3583,14765,18373,368,19182
120911,Sei Kepayang,1209,Kabupaten Asahan,12,Sumatera Utara,3562,5919,9674,113,9786
120912,Simpang Empat,1209,Kabupaten Asahan,12,Sumatera Utara,8933,13344,21795,691,22753
120913,Air Batu,1209,Kabupaten Asahan,12,Sumatera Utara,7837,15594,23245,470,23839
120914,Pulau Rakyat,1209,Kabupaten Asahan,12,Sumatera Utara,8597,9914,18453,235,18391
120915,Bandar Pulau,1209,Kabupaten Asahan,12,Sumatera Utara,5447,7302,12749,155,12904
120916,Buntu Pane,1209,Kabupaten Asahan,12,Sumatera Utara,7023,6711,13634,199,13933
120917,Bandar Pasir Mandoge,1209,Kabupaten Asahan,12,Sumatera Utara,12933,5352,18285,129,18181
120918,Aek Kuasan,1209,Kabupaten Asahan,12,Sumatera Utara,6581,7384,13867,181,14146
120919,Kota Kisaran Barat,1209,Kabupaten Asahan,12,Sumatera Utara,11264,20722,31890,324,32738
120920,Kota Kisaran Timur,1209,Kabupaten Asahan,12,Sumatera Utara,14179,27590,41595,534,42022
120921,Aek Songsongan,1209,Kabupaten Asahan,12,Sumatera Utara,4488,5359,9633,386,10019
120922,Rahuning,1209,Kabupaten Asahan,12,Sumatera Utara,3651,7154,10805,133,10938
120923,Sei Dadap,1209,Kabupaten Asahan,12,Sumatera Utara,6931,11209,18134,334,18377
120924,Sei Kepayang Barat,1209,Kabupaten Asahan,12,Sumatera Utara,1440,5968,7408,124,7533
120925,Sei Kepayang Timur,1209,Kabupaten Asahan,12,Sumatera Utara,880,4087,4967,82,5049
120926,Tinggi Raja,1209,Kabupaten Asahan,12,Sumatera Utara,4561,6730,11291,182,11495
120927,Setia Janji,1209,Kabupaten Asahan,12,Sumatera Utara,3791,3447,7238,112,7350
120928,Silau Laut,1209,Kabupaten Asahan,12,Sumatera Utara,4659,7590,12249,190,12484
120929,Rawang Panca Arga,1209,Kabupaten Asahan,12,Sumatera Utara,4855,5817,10673,170,10842
120930,Pulo Bandring,1209,Kabupaten Asahan,12,Sumatera Utara,7470,10418,17906,392,18298
120931,Teluk Dalam,1209,Kabupaten Asahan,12,Sumatera Utara,3033,6576,9577,176,9570
120932,Aek Ledong,1209,Kabupaten Asahan,12,Sumatera Utara,4110,6636,10746,239,10924
121001,Rantau Utara,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,15899,33674,49569,481,49987
121002,Rantau Selatan,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,8600,27785,36193,500,36576
121007,Bilah Barat,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,4766,15271,20037,316,20364
121008,Bilah Hilir,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,12475,16090,28545,417,29032
121009,Bilah Hulu,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,11286,20475,31761,346,32439
121014,Pangkatan,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,9128,9254,18382,226,18608
121018,Panai Tengah,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,8179,10761,18626,698,19330
121019,Panai Hilir,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,7535,12137,19677,493,20170
121020,Panai Hulu,1210,Kabupaten Labuhanbatu,12,Sumatera Utara,6237,12607,18847,307,18955
121101,Sidikalang,1211,Kabupaten Dairi,12,Sumatera Utara,23903,4940,28842,337,28968
121102,Sumbul,1211,Kabupaten Dairi,12,Sumatera Utara,22552,1085,23621,424,23894
121103,Tigalingga,1211,Kabupaten Dairi,12,Sumatera Utara,12125,980,12920,320,13230
121104,Siempat Nempu,1211,Kabupaten Dairi,12,Sumatera Utara,9941,699,10641,361,10665
121105,Silima Pungga Pungga,1211,Kabupaten Dairi,12,Sumatera Utara,6962,644,7419,279,7761
121106,Tanah Pinem,1211,Kabupaten Dairi,12,Sumatera Utara,11406,857,12253,181,12441
121107,Siempat Nempu Hulu,1211,Kabupaten Dairi,12,Sumatera Utara,8639,2187,10832,188,11022
121108,Siempat Nempu Hilir,1211,Kabupaten Dairi,12,Sumatera Utara,5801,282,6083,41,6203
121109,Pegagan Hilir,1211,Kabupaten Dairi,12,Sumatera Utara,8019,696,8615,189,8806
121110,Parbuluan,1211,Kabupaten Dairi,12,Sumatera Utara,12497,379,12878,167,13042
121111,Lae Parira,1211,Kabupaten Dairi,12,Sumatera Utara,6964,741,7705,105,7810
121112,Gunung Sitember,1211,Kabupaten Dairi,12,Sumatera Utara,5093,568,5661,71,5732
121113,Berampu,1211,Kabupaten Dairi,12,Sumatera Utara,2920,1873,4784,97,4902
121114,Silahisabungan,1211,Kabupaten Dairi,12,Sumatera Utara,2747,60,2807,23,2830
121115,Sitinjo,1211,Kabupaten Dairi,12,Sumatera Utara,5898,1103,7001,93,6996
121201,Balige,1212,Kabupaten Toba,12,Sumatera Utara,21354,868,22024,163,22381
121202,Laguboti,1212,Kabupaten Toba,12,Sumatera Utara,11164,380,11544,85,11627
121203,Silaen,1212,Kabupaten Toba,12,Sumatera Utara,7455,201,7367,49,7707
121204,Habinsaran,1212,Kabupaten Toba,12,Sumatera Utara,8896,284,9180,169,9350
121205,Pintu Pohan Meranti,1212,Kabupaten Toba,12,Sumatera Utara,3494,433,3927,37,3964
121206,Borbor,1212,Kabupaten Toba,12,Sumatera Utara,3964,180,4144,59,4209
121207,Porsea,1212,Kabupaten Toba,12,Sumatera Utara,7494,424,7918,62,7980
121208,Ajibata,1212,Kabupaten Toba,12,Sumatera Utara,4613,58,4671,35,4724
121209,Lumban Julu,1212,Kabupaten Toba,12,Sumatera Utara,5132,137,5269,37,5306
121210,Uluan,1212,Kabupaten Toba,12,Sumatera Utara,4880,100,4980,42,5021
121219,Sigumpar,1212,Kabupaten Toba,12,Sumatera Utara,4370,118,4488,46,4534
121220,Siantar Narumonda,1212,Kabupaten Toba,12,Sumatera Utara,3485,121,3606,32,3638
121221,Nassau,1212,Kabupaten Toba,12,Sumatera Utara,4146,516,4662,81,4743
121222,Tampahan,1212,Kabupaten Toba,12,Sumatera Utara,2589,76,2661,25,2686
121223,Bonatua Lunasi,1212,Kabupaten Toba,12,Sumatera Utara,2942,172,3114,22,3134
121224,Parmaksian,1212,Kabupaten Toba,12,Sumatera Utara,5650,407,6057,52,6108
121301,Panyabungan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,4756,42420,46856,669,47744
121302,Panyabungan Utara,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,2783,8768,11453,270,11723
121303,Panyabungan Timur,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,1055,5814,6869,104,6973
121304,Panyabungan Selatan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,475,5339,5809,79,5893
121305,Panyabungan Barat,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,413,5326,5739,62,5801
121306,Siabu,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,2924,22406,25140,575,25585
121307,Bukit Malintang,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,882,5516,6398,68,6466
121308,Kotanopan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,2583,12309,14757,331,15086
121309,Lembah Sorik Marapi,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,581,5137,5715,68,5672
121310,Tambangan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,1105,5032,6137,92,6242
121311,Ulu Pungkut,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,447,2091,2538,31,2569
121312,Muara Sipongi,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,1346,5028,6374,87,6461
121313,Batang Natal,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,1457,11816,13469,162,13685
121314,Lingga Bayu,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,2906,10373,13278,276,13555
121315,Batahan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,2497,8398,10895,119,11015
121316,Natal,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,3673,11720,15393,340,15647
121317,Muara Batang Gadis,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,2748,6858,9607,153,9759
121318,Ranto Baek,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,1255,5680,6935,97,7028
121319,Huta Bargot,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,627,3886,4513,33,4546
121320,Puncak Sorik Marapi,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,605,4084,4689,50,4742
121321,Pakantan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,493,760,1253,32,1285
121322,Sinunukan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,4694,5172,9866,134,10001
121323,Naga Juang,1213,Kabupaten Mandailing Natal,12,Sumatera Utara,1227,1230,2457,27,2484
121401,Lolomatua,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3678,130,3803,170,4008
121402,Gomo,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3981,147,4193,117,4540
121403,Lahusa,1214,Kabupaten Nias Selatan,12,Sumatera Utara,6394,387,6511,516,6758
121404,Hibala,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3300,200,3500,175,3509
121405,Pulau-Pulau Batu,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3564,631,4175,103,4313
121406,Teluk Dalam,1214,Kabupaten Nias Selatan,12,Sumatera Utara,9200,814,9598,732,10454
121407,Amandraya,1214,Kabupaten Nias Selatan,12,Sumatera Utara,4155,392,4548,441,4963
121408,Lolowau,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3380,193,3574,145,3718
121409,Susua,1214,Kabupaten Nias Selatan,12,Sumatera Utara,4939,278,5108,317,5296
121410,Maniamolo,1214,Kabupaten Nias Selatan,12,Sumatera Utara,5351,262,5616,332,5735
121411,Hilimegai,1214,Kabupaten Nias Selatan,12,Sumatera Utara,2119,149,2277,227,2495
121412,Toma,1214,Kabupaten Nias Selatan,12,Sumatera Utara,233,19,252,8,272
121413,Mazino,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3814,281,4095,960,5064
121414,Umbunasi,1214,Kabupaten Nias Selatan,12,Sumatera Utara,2145,66,2245,173,2296
121415,Aramo,1214,Kabupaten Nias Selatan,12,Sumatera Utara,2392,188,2580,242,3461
121416,Pulau-Pulau Batu Timur,1214,Kabupaten Nias Selatan,12,Sumatera Utara,945,494,1439,162,1601
121417,Mazo,1214,Kabupaten Nias Selatan,12,Sumatera Utara,5043,146,5189,202,5327
121418,Fanayama,1214,Kabupaten Nias Selatan,12,Sumatera Utara,7542,233,7694,466,8041
121419,Ulunoyo,1214,Kabupaten Nias Selatan,12,Sumatera Utara,4292,251,4586,189,4729
121420,Huruna,1214,Kabupaten Nias Selatan,12,Sumatera Utara,3894,416,4324,238,4450
121421,O'o'u,1214,Kabupaten Nias Selatan,12,Sumatera Utara,2510,259,2656,536,3120
121422,Onohazumba,1214,Kabupaten Nias Selatan,12,Sumatera Utara,2738,107,2932,224,3057
